query_event_id,statement_embedding_backend,neighbor_rank,neighbor_event_id,hard_filter_z_threshold_used,hard_filter_pool_size,shock_cosine,evidence_cosine,embedding_cosine,neighbor_date,neighbor_SPY_ret,neighbor_GLD_ret,neighbor_QQQ_ret,neighbor_UUP_ret
FOMC_0219,svd,3,FOMC_0222,1.5,50,0.4999999999999999,0.25749466527003195,0.5460871603327806,2012-10-24,-0.0028,-0.0034,-0.0035,0.0
FOMC_0221,svd,1,FOMC_0219,1.5,46,0.38490017945975047,0.30423468549683746,0.789112487779086,2013-01-30,-0.0039,0.0075,-0.0021,-0.0041
FOMC_0221,svd,2,FOMC_0214,1.5,46,0.6804138174397717,0.14542496722768644,0.7179651566156177,2013-05-01,-0.0088,-0.0116,-0.0047,-0.0009
FOMC_0221,svd,3,FOMC_0224,1.5,46,0.9271050693011065,0.26861517330375445,0.6496891172532496,2012-09-13,0.0152,0.0202,0.0136,-0.0064
FOMC_0222,svd,1,FOMC_0219,1.5,59,0.4999999999999999,0.25749466527003195,0.5460871603327806,2013-01-30,-0.0039,0.0075,-0.0021,-0.0041
FOMC_0222,svd,2,FOMC_0217,1.5,59,0.4714045207910316,0.1526253471360349,0.48968498862742854,2013-03-20,0.007,-0.0045,0.0071,-0.0022
FOMC_0222,svd,3,FOMC_0226,1.5,59,0.5144957554275265,0.18118462139879712,0.4796276026049446,2012-08-01,-0.0009,-0.0086,-0.0029,0.007
FOMC_0224,svd,1,FOMC_0221,1.5,53,0.9271050693011065,0.26861517330375445,0.6496891172532496,2012-12-12,0.0005,0.0007,-0.0021,-0.0018
FOMC_0224,svd,2,FOMC_0226,1.5,53,0.7826908981308053,0.07507474411898843,0.5062773001362786,2012-08-01,-0.0009,-0.0086,-0.0029,0.007
FOMC_0224,svd,3,FOMC_0214,1.5,53,0.5976143046671968,0.16293023202416515,0.46676689734115157,2013-05-01,-0.0088,-0.0116,-0.0047,-0.0009
FOMC_0226,svd,1,FOMC_0229,1.5,40,0.8413341412630905,0.20050506956205452,0.746920871559812,2012-06-20,-0.0016,-0.0076,0.0008,0.0013
FOMC_0226,svd,2,FOMC_0232,1.5,40,0.7058823529411764,0.15563154449995403,0.6294159950716537,2012-03-13,0.018,-0.0168,0.0185,0.0031
FOMC_0226,svd,3,FOMC_0234,1.5,40,0.7656414934887764,0.13453955570719142,0.6273625918746396,2012-01-25,0.0084,0.0272,0.0126,-0.0045
FOMC_0229,svd,1,FOMC_0226,1.5,37,0.8413341412630905,0.20050506956205452,0.746920871559812,2012-08-01,-0.0009,-0.0086,-0.0029,0.007
FOMC_0229,svd,2,FOMC_0232,1.5,37,0.8413341412630905,0.10366665485393839,0.5838506644786853,2012-03-13,0.018,-0.0168,0.0185,0.0031
FOMC_0229,svd,3,FOMC_0234,1.5,37,0.7119666788018508,0.10083365895932198,0.5347756681410639,2012-01-25,0.0084,0.0272,0.0126,-0.0045
FOMC_0231,svd,1,FOMC_0232,1.5,50,0.6416889479197478,0.4604756514531626,0.8821008097923451,2012-03-13,0.018,-0.0168,0.0185,0.0031
FOMC_0231,svd,2,FOMC_0226,1.5,50,0.45834924851410563,0.1877976953537264,0.6950162785702004,2012-08-01,-0.0009,-0.0086,-0.0029,0.007
FOMC_0231,svd,3,FOMC_0222,1.5,50,0.801783725737273,0.3436985919195842,0.40147476763349965,2012-10-24,-0.0028,-0.0034,-0.0035,0.0
FOMC_0232,svd,1,FOMC_0231,1.5,50,0.6416889479197478,0.4604756514531626,0.8821008097923451,2012-04-25,0.0137,0.002,0.0265,-0.0023
FOMC_0232,svd,2,FOMC_0226,1.5,50,0.7058823529411764,0.15563154449995403,0.6294159950716537,2012-08-01,-0.0009,-0.0086,-0.0029,0.007
FOMC_0232,svd,3,FOMC_0229,1.5,50,0.8413341412630905,0.10366665485393839,0.5838506644786853,2012-06-20,-0.0016,-0.0076,0.0008,0.0013
FOMC_0234,svd,1,FOMC_0226,1.5,49,0.7656414934887764,0.13453955570719142,0.6273625918746396,2012-08-01,-0.0009,-0.0086,-0.0029,0.007
FOMC_0234,svd,2,FOMC_0229,1.5,49,0.7119666788018508,0.10083365895932198,0.5347756681410639,2012-06-20,-0.0016,-0.0076,0.0008,0.0013
FOMC_0234,svd,3,FOMC_0224,1.5,49,0.7324296566704841,0.1597201787227155,0.46051163068161344,2012-09-13,0.0152,0.0202,0.0136,-0.0064
FOMC_0237,svd,1,FOMC_0240,1.5,47,0.6666666666666666,0.4015063398376198,0.787412765333865,2011-11-02,0.0163,0.01,0.0084,-0.0023
FOMC_0237,svd,2,FOMC_0234,1.5,47,0.3713906763541037,0.3959838191297999,0.7448169424287384,2012-01-25,0.0084,0.0272,0.0126,-0.0045
FOMC_0237,svd,3,FOMC_0242,1.5,47,0.2703690352179376,0.3704525765108096,0.5860760133518822,2011-09-21,-0.0295,-0.0125,-0.0175,0.0078
FOMC_0240,svd,1,FOMC_0237,1.5,20,0.6666666666666666,0.4015063398376198,0.787412765333865,2011-12-13,-0.0093,-0.0219,-0.011,0.0098
FOMC_0240,svd,2,FOMC_0242,1.5,20,0.48666426339228763,0.34933585013889873,0.6981786858966315,2011-09-21,-0.0295,-0.0125,-0.0175,0.0078
FOMC_0240,svd,3,FOMC_0244,1.5,20,0.5962847939999439,0.1838766129041524,0.6219879034141478,2011-08-09,0.0465,0.0089,0.0483,-0.0085
