asset_target,feature_set,task,model_family,feature,baseline_rmse,permuted_rmse,rmse_increase,baseline_mae,permuted_mae,mae_increase,n_train,n_validation,rmse_increase_std,mae_increase_std,rank_by_rmse_increase,rank_by_mae_increase
GLD_ret,baseline,regression,hgbdt,UUP_volume,0.014451466772574598,0.014884850986634715,0.00043338421406011787,0.011549517622770305,0.0116502949831237,0.00010077736035339637,125,55,0.0002792858816649832,0.00022004335653885856,1,1
GLD_ret,baseline,regression,hgbdt,GLD_volume,0.014451466772574598,0.014687703361129791,0.00023623658855519418,0.011549517622770305,0.011541506807879204,-8.010814891098867e-06,125,55,0.00013378459031361734,0.00018316200820205864,2,7
GLD_ret,baseline,regression,hgbdt,DX-Y.NYB,0.014451466772574598,0.014479807105018257,2.8340332443657912e-05,0.011549517622770305,0.011582762331092926,3.3244708322620815e-05,125,55,1.586047177931438e-05,9.16707345490393e-06,3,2
GLD_ret,baseline,regression,hgbdt,UNRATE,0.014451466772574598,0.014463844402205803,1.2377629631205936e-05,0.011549517622770305,0.011542251654359216,-7.265968411088661e-06,125,55,0.00011439437763204071,0.00010287127114337057,4,6
GLD_ret,baseline,regression,hgbdt,PAYEMS,0.014451466772574598,0.014454695698904497,3.228926329898463e-06,0.011549517622770305,0.011548826024546559,-6.915982237457041e-07,125,55,6.416773698008168e-06,5.989416309753338e-06,5,5
GLD_ret,baseline,regression,hgbdt,curve_inversion,0.014451466772574598,0.014451466772574598,0.0,0.011549517622770305,0.011549517622770305,0.0,125,55,0.0,0.0,6,3
GLD_ret,baseline,regression,hgbdt,high_vix_regime,0.014451466772574598,0.014451466772574598,0.0,0.011549517622770305,0.011549517622770305,0.0,125,55,0.0,0.0,7,4
GLD_ret,baseline,regression,hgbdt,BAA10Y,0.014451466772574598,0.014449113843270365,-2.352929304233059e-06,0.011549517622770305,0.011268918694005979,-0.00028059892876432626,125,55,0.00017211771702473172,0.0001736438282607288,8,15
GLD_ret,baseline,regression,hgbdt,CPIAUCSL,0.014451466772574598,0.014439171760599636,-1.2295011974960898e-05,0.011549517622770305,0.01153219682096903,-1.7320801801275626e-05,125,55,6.691440748149171e-06,6.799912728645455e-06,9,8
GLD_ret,baseline,regression,hgbdt,DGS10,0.014451466772574598,0.014432964834424746,-1.850193814985114e-05,0.011549517622770305,0.01150216636645047,-4.7351256319834235e-05,125,55,4.8098398557562224e-05,4.9308385379390166e-05,10,11
GLD_ret,baseline,regression,hgbdt,T10Y2Y,0.014451466772574598,0.014426211762918296,-2.525500965630277e-05,0.011549517622770305,0.011502403037246036,-4.71145855242687e-05,125,55,6.475017867555211e-05,6.98911848969969e-05,11,10
GLD_ret,baseline,regression,hgbdt,^VIX,0.014451466772574598,0.014418303269602615,-3.316350297198262e-05,0.011549517622770305,0.011426478782480575,-0.0001230388402897295,125,55,0.00020407878548331945,0.00019956126510387,12,14
GLD_ret,baseline,regression,hgbdt,DGS2,0.014451466772574598,0.014390499802527247,-6.096697004734871e-05,0.011549517622770305,0.01149353835151259,-5.5979271257715136e-05,125,55,7.877378613522219e-05,8.2926509981524e-05,13,12
GLD_ret,baseline,regression,hgbdt,SPY_volume,0.014451466772574598,0.014383901629266758,-6.756514330783962e-05,0.011549517622770305,0.011525955607847447,-2.3562014922857698e-05,125,55,6.227044831384399e-05,5.769501361151366e-05,14,9
GLD_ret,baseline,regression,hgbdt,QQQ_volume,0.014451466772574598,0.014128393385408985,-0.0003230733871656112,0.011549517622770305,0.011460133778759181,-8.938384401112387e-05,125,55,0.0002780301502845311,0.0002054695400026988,15,13
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score_minus_rolling_mean,0.015099677350998451,0.0152990868172605,0.0001994094662620486,0.011522147264969885,0.011622908902777777,0.00010076163780789411,125,55,0.00016049602297837023,0.000146162765994714,1,4
GLD_ret,fusion,regression,hgbdt,UUP_volume,0.015099677350998451,0.015277997465338748,0.00017832011434029655,0.011522147264969885,0.011692654208524812,0.00017050694355492932,125,55,0.00014292665673847546,0.00011346104041268584,2,1
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_curve,0.015099677350998451,0.01524952877181449,0.00014985142081604057,0.011522147264969885,0.011589446811170497,6.729954620061277e-05,125,55,5.8308411039611485e-05,5.575825329473231e-05,3,7
GLD_ret,fusion,regression,hgbdt,DGS2,0.015099677350998451,0.015180624594251811,8.094724325335971e-05,0.011522147264969885,0.011643576092962177,0.00012142882799229225,125,55,0.00011139180726900699,9.646605634942854e-05,4,2
GLD_ret,fusion,regression,hgbdt,case_avg_similarity,0.015099677350998451,0.015168373252151647,6.869590115319734e-05,0.011522147264969885,0.011521289144747149,-8.58120222736597e-07,125,55,2.192606324505877e-05,2.030343513338304e-05,5,72
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_vix,0.015099677350998451,0.015164836243684008,6.515889268555626e-05,0.011522147264969885,0.011612560842305688,9.041357733580391e-05,125,55,8.216649741836932e-05,8.402549408304677e-05,6,5
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_case_similarity,0.015099677350998451,0.015161115488961891,6.143813796344024e-05,0.011522147264969885,0.011530610756001425,8.463491031541135e-06,125,55,4.721526630812471e-05,4.147984993213726e-05,7,21
GLD_ret,fusion,regression,hgbdt,inflation_concern_strength_num,0.015099677350998451,0.015161099659477206,6.142230847875442e-05,0.011522147264969885,0.011562368063255281,4.0220798285397696e-05,125,55,3.60479141367693e-05,3.7154538724004165e-05,8,12
GLD_ret,fusion,regression,hgbdt,SPY_volume,0.015099677350998451,0.015150162468238955,5.0485117240503806e-05,0.011522147264969885,0.011575663051032681,5.351578606279647e-05,125,55,4.99846125714761e-05,5.06965465858521e-05,9,9
GLD_ret,fusion,regression,hgbdt,QQQ_volume,0.015099677350998451,0.01513176752977206,3.209017877360783e-05,0.011522147264969885,0.011639907578886798,0.00011776031391691165,125,55,9.15101600628956e-05,7.517218310747758e-05,10,3
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_case_similarity,0.015099677350998451,0.015131199906799312,3.152255580086215e-05,0.011522147264969885,0.011543228780548165,2.108151557828071e-05,125,55,1.2236594040196558e-05,1.1277335029869118e-05,11,17
GLD_ret,fusion,regression,hgbdt,case_max_similarity,0.015099677350998451,0.01512698878664263,2.7311435644178165e-05,0.011522147264969885,0.0115446539473976,2.250668242771696e-05,125,55,4.035809176912874e-05,3.626896919833858e-05,12,16
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score_minus_rolling_mean,0.015099677350998451,0.015126941780285251,2.7264429286798023e-05,0.011522147264969885,0.011524270021047507,2.122756077622065e-06,125,55,3.547483868476906e-05,3.850950039312929e-05,13,23
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_vix,0.015099677350998451,0.015126751331387054,2.7073980388602552e-05,0.011522147264969885,0.01155978280668845,3.76355417185649e-05,125,55,3.940050568469091e-05,4.8176433768104254e-05,14,14
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_case_similarity,0.015099677350998451,0.0151218865882651,2.2209237266646587e-05,0.011522147264969885,0.01157899985338082,5.685258841093506e-05,125,55,6.725265541488624e-05,7.794552610201039e-05,15,8
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score,0.015099677350998451,0.015120802161279779,2.1124810281327454e-05,0.011522147264969885,0.011521679932630197,-4.673323396858081e-07,125,55,1.8849945707302754e-05,1.0488222311695711e-05,16,71
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score,0.015099677350998451,0.01511787827205439,1.8200921055939802e-05,0.011522147264969885,0.011536704155903079,1.4556890933194872e-05,125,55,1.797109430222253e-05,1.826119291708551e-05,17,18
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_minus_rolling_mean,0.015099677350998451,0.015113187933347377,1.3510582348924895e-05,0.011522147264969885,0.011556858656046644,3.471139107676033e-05,125,55,5.217374197999986e-05,5.9639438520596425e-05,18,15
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_curve,0.015099677350998451,0.015106205203486127,6.527852487674887e-06,0.011522147264969885,0.011532385806207135,1.0238541237249516e-05,125,55,9.615022987081963e-06,1.1378775754065894e-05,19,20
GLD_ret,fusion,regression,hgbdt,DGS10,0.015099677350998451,0.015103016116969152,3.3387659707010546e-06,0.011522147264969885,0.011561757713453764,3.9610448483879817e-05,125,55,4.5251316322116406e-05,5.188301990167025e-05,20,13
GLD_ret,fusion,regression,hgbdt,BAA10Y,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,21,24
GLD_ret,fusion,regression,hgbdt,CPIAUCSL,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,22,25
GLD_ret,fusion,regression,hgbdt,DX-Y.NYB,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,23,26
GLD_ret,fusion,regression,hgbdt,PAYEMS,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,24,27
GLD_ret,fusion,regression,hgbdt,case_neighbor_count,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,25,28
GLD_ret,fusion,regression,hgbdt,curve_inversion,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,26,29
GLD_ret,fusion,regression,hgbdt,financial_stability_conf_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,27,30
GLD_ret,fusion,regression,hgbdt,financial_stability_dir_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,28,31
GLD_ret,fusion,regression,hgbdt,financial_stability_dovish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,29,32
GLD_ret,fusion,regression,hgbdt,financial_stability_hawkish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,30,33
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,31,34
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_curve,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,32,35
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_high_vix,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,33,36
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_inversion,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,34,37
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_vix,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,35,38
GLD_ret,fusion,regression,hgbdt,financial_stability_strength_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,36,39
GLD_ret,fusion,regression,hgbdt,growth_concern_conf_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,37,40
GLD_ret,fusion,regression,hgbdt,growth_concern_dir_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,38,41
GLD_ret,fusion,regression,hgbdt,growth_concern_dovish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,39,42
GLD_ret,fusion,regression,hgbdt,growth_concern_hawkish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,40,43
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,41,44
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_curve,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,42,45
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_high_vix,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,43,46
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_inversion,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,44,47
GLD_ret,fusion,regression,hgbdt,growth_concern_strength_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,45,48
GLD_ret,fusion,regression,hgbdt,high_vix_regime,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,46,49
GLD_ret,fusion,regression,hgbdt,inflation_concern_conf_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,47,50
GLD_ret,fusion,regression,hgbdt,inflation_concern_dir_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,48,51
GLD_ret,fusion,regression,hgbdt,inflation_concern_dovish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,49,52
GLD_ret,fusion,regression,hgbdt,inflation_concern_hawkish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,50,53
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_high_vix,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,51,54
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_inversion,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,52,55
GLD_ret,fusion,regression,hgbdt,interest_rate_path_conf_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,53,56
GLD_ret,fusion,regression,hgbdt,interest_rate_path_dir_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,54,57
GLD_ret,fusion,regression,hgbdt,interest_rate_path_dovish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,55,58
GLD_ret,fusion,regression,hgbdt,interest_rate_path_hawkish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,56,59
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_high_vix,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,57,60
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_inversion,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,58,61
GLD_ret,fusion,regression,hgbdt,interest_rate_path_strength_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,59,62
GLD_ret,fusion,regression,hgbdt,labor_market_conf_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,60,63
GLD_ret,fusion,regression,hgbdt,labor_market_dir_num,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,61,64
GLD_ret,fusion,regression,hgbdt,labor_market_dovish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,62,65
GLD_ret,fusion,regression,hgbdt,labor_market_hawkish_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,63,66
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,64,67
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score_x_case_similarity,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,65,68
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score_x_high_vix,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,66,69
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score_x_inversion,0.015099677350998451,0.015099677350998451,0.0,0.011522147264969885,0.011522147264969885,0.0,125,55,0.0,0.0,67,70
GLD_ret,fusion,regression,hgbdt,labor_market_strength_num,0.015099677350998451,0.015092972494628461,-6.704856369991186e-06,0.011522147264969885,0.01150538672018139,-1.6760544788495534e-05,125,55,6.021760998785534e-06,6.841871412968986e-06,68,75
GLD_ret,fusion,regression,hgbdt,case_direction_agreement_GLD,0.015099677350998451,0.015092891580116966,-6.785770881486547e-06,0.011522147264969885,0.011514610014114093,-7.537250855790822e-06,125,55,8.180090227133022e-06,9.505213304165097e-06,69,73
GLD_ret,fusion,regression,hgbdt,T10Y2Y,0.015099677350998451,0.015092148551024665,-7.528799973787053e-06,0.011522147264969885,0.01151164393809075,-1.0503326879135189e-05,125,55,6.672584663836459e-06,8.365501949255552e-06,70,74
GLD_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_case_similarity,0.015099677350998451,0.015091715048538321,-7.962302460131006e-06,0.011522147264969885,0.011500358773299604,-2.1788491670280477e-05,125,55,3.1718742674512644e-05,2.8401188876330274e-05,71,76
GLD_ret,fusion,regression,hgbdt,GLD_volume,0.015099677350998451,0.015088480373288743,-1.119697770970797e-05,0.011522147264969885,0.011494210362356152,-2.7936902613732788e-05,125,55,0.00010992469269877521,0.00014757607470601737,72,77
GLD_ret,fusion,regression,hgbdt,^VIX,0.015099677350998451,0.015080985808521147,-1.8691542477303134e-05,0.011522147264969885,0.011473325772010263,-4.882149295962077e-05,125,55,4.500406099234418e-05,4.0812306239923667e-05,73,79
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score_x_curve,0.015099677350998451,0.015061208406082993,-3.846894491545884e-05,0.011522147264969885,0.011532887454960368,1.0740189990482638e-05,125,55,3.324786982744371e-05,3.138129668133325e-05,74,19
GLD_ret,fusion,regression,hgbdt,case_similarity_std,0.015099677350998451,0.015057962644657842,-4.171470634060856e-05,0.011522147264969885,0.01149049763301535,-3.1649631954533064e-05,125,55,4.6921528485843494e-05,5.247264351329518e-05,75,78
GLD_ret,fusion,regression,hgbdt,case_std_GLD_ret,0.015099677350998451,0.015043439373796963,-5.6237977201487735e-05,0.011522147264969885,0.011570246121473116,4.809885650323198e-05,125,55,7.589013376889232e-05,7.963689834819612e-05,76,11
GLD_ret,fusion,regression,hgbdt,inflation_concern_shock_score_minus_rolling_mean,0.015099677350998451,0.015038864999603717,-6.081235139473597e-05,0.011522147264969885,0.011612366484621288,9.021921965140275e-05,125,55,0.0001373920066719505,0.00011554257719704802,77,6
GLD_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_vix,0.015099677350998451,0.015018024708062332,-8.165264293611966e-05,0.011522147264969885,0.011527777417239456,5.630152269571337e-06,125,55,4.4198356487231586e-05,4.887361086282377e-05,78,22
GLD_ret,fusion,regression,hgbdt,UNRATE,0.015099677350998451,0.01501721539172077,-8.246195927768166e-05,0.011522147264969885,0.011409127648917232,-0.0001130196160526517,125,55,3.674536001315366e-05,3.8959902338422715e-05,79,80
GLD_ret,fusion,regression,hgbdt,financial_stability_shock_score_minus_rolling_mean,0.015099677350998451,0.014930564839015082,-0.00016911251198337008,0.011522147264969885,0.011311455844940452,-0.00021069142002943158,125,55,8.863677768204498e-05,0.00010835967851070492,80,81
GLD_ret,fusion,regression,hgbdt,case_abs_mean_GLD_ret,0.015099677350998451,0.014918653604944558,-0.00018102374605389194,0.011522147264969885,0.01157508319444535,5.293592947546555e-05,125,55,0.0002006955557394311,0.00017736463346758877,81,10
GLD_ret,fusion,regression,hgbdt,labor_market_shock_score_x_vix,0.015099677350998451,0.014813824095368373,-0.0002858532556300783,0.011522147264969885,0.011292509219398703,-0.00022963804557118056,125,55,0.00022422693961383848,0.00025316431648542034,82,82
GLD_ret,fusion,regression,hgbdt,case_up_prob_GLD,0.015099677350998451,0.014799908360394734,-0.0002997689906037179,0.011522147264969885,0.011195464536440268,-0.00032668272852961756,125,55,0.00015068266434062333,0.00012175613036695469,83,83
GLD_ret,fusion,regression,hgbdt,case_pred_GLD_ret,0.015099677350998451,0.014619552686643097,-0.00048012466435535405,0.011522147264969885,0.011076354400786602,-0.00044579286418328415,125,55,0.00023953508759415448,0.00020300134713685202,84,84
GLD_ret,rag_memory,regression,hgbdt,case_avg_similarity,0.014635397023872211,0.014761823531746243,0.0001264265078740319,0.011191055088043933,0.01120555844574647,1.450335770253823e-05,125,55,7.567402266688979e-05,6.89815386827728e-05,1,7
GLD_ret,rag_memory,regression,hgbdt,case_max_similarity,0.014635397023872211,0.014755235103933147,0.00011983808006093423,0.011191055088043933,0.011289037363901612,9.798227585767864e-05,125,55,8.144704975997978e-05,6.860296775403601e-05,2,5
GLD_ret,rag_memory,regression,hgbdt,case_direction_agreement_GLD,0.014635397023872211,0.014749690504297823,0.00011429348042561204,0.011191055088043933,0.01133652949823695,0.00014547441019301653,125,55,7.296132310001248e-05,6.033961904326432e-05,3,2
GLD_ret,rag_memory,regression,hgbdt,GLD_volume,0.014635397023872211,0.014715982323465653,8.058529959344176e-05,0.011191055088043933,0.011115721442622312,-7.533364542161983e-05,125,55,0.00015147361172128995,0.00018252571573761076,4,21
GLD_ret,rag_memory,regression,hgbdt,^VIX,0.014635397023872211,0.014692976183897788,5.7579160025576434e-05,0.011191055088043933,0.011191491036519848,4.3594847591435503e-07,125,55,0.00012596531541151995,0.0001226442028914073,5,11
GLD_ret,rag_memory,regression,hgbdt,UUP_volume,0.014635397023872211,0.01468761949030035,5.222246642813934e-05,0.011191055088043933,0.011127434058559392,-6.362102948454219e-05,125,55,0.00015254070801489948,0.00012504844146243578,6,20
GLD_ret,rag_memory,regression,hgbdt,QQQ_volume,0.014635397023872211,0.014678382272402821,4.2985248530610645e-05,0.011191055088043933,0.011381118525135807,0.00019006343709187322,125,55,0.00013816011234713663,0.00010709090293608244,7,1
GLD_ret,rag_memory,regression,hgbdt,DGS2,0.014635397023872211,0.014657399512876288,2.2002489004075836e-05,0.011191055088043933,0.011210060952297032,1.9005864253098387e-05,125,55,4.9659555985265416e-05,5.8994410123075045e-05,8,6
GLD_ret,rag_memory,regression,hgbdt,case_similarity_std,0.014635397023872211,0.01465006653394144,1.4669510069227828e-05,0.011191055088043933,0.01120226342348085,1.120833543691628e-05,125,55,6.207173245689216e-05,5.0798298832095236e-05,9,8
GLD_ret,rag_memory,regression,hgbdt,T10Y2Y,0.014635397023872211,0.014641672871000598,6.275847128386775e-06,0.011191055088043933,0.011194330741766376,3.2756537224427203e-06,125,55,5.2443336056227765e-06,5.361046833412494e-06,10,10
GLD_ret,rag_memory,regression,hgbdt,CPIAUCSL,0.014635397023872211,0.014635397023872211,0.0,0.011191055088043933,0.011191055088043933,0.0,125,55,0.0,0.0,11,12
GLD_ret,rag_memory,regression,hgbdt,DX-Y.NYB,0.014635397023872211,0.014635397023872211,0.0,0.011191055088043933,0.011191055088043933,0.0,125,55,0.0,0.0,12,13
GLD_ret,rag_memory,regression,hgbdt,PAYEMS,0.014635397023872211,0.014635397023872211,0.0,0.011191055088043933,0.011191055088043933,0.0,125,55,0.0,0.0,13,14
GLD_ret,rag_memory,regression,hgbdt,case_neighbor_count,0.014635397023872211,0.014635397023872211,0.0,0.011191055088043933,0.011191055088043933,0.0,125,55,0.0,0.0,14,15
GLD_ret,rag_memory,regression,hgbdt,curve_inversion,0.014635397023872211,0.014635397023872211,0.0,0.011191055088043933,0.011191055088043933,0.0,125,55,0.0,0.0,15,16
GLD_ret,rag_memory,regression,hgbdt,high_vix_regime,0.014635397023872211,0.014635397023872211,0.0,0.011191055088043933,0.011191055088043933,0.0,125,55,0.0,0.0,16,17
GLD_ret,rag_memory,regression,hgbdt,case_std_GLD_ret,0.014635397023872211,0.014627248154089048,-8.148869783164633e-06,0.011191055088043933,0.011309419094139217,0.0001183640060952839,125,55,0.0001200418858522336,0.0001307133367264786,17,4
GLD_ret,rag_memory,regression,hgbdt,SPY_volume,0.014635397023872211,0.014623076056120687,-1.2320967751522707e-05,0.011191055088043933,0.011196367179998468,5.312091954533943e-06,125,55,4.3913944396462594e-05,4.2391087854780005e-05,18,9
GLD_ret,rag_memory,regression,hgbdt,DGS10,0.014635397023872211,0.014618722715020786,-1.667430885142519e-05,0.011191055088043933,0.01115153247729458,-3.952261074935515e-05,125,55,7.421770810918789e-05,8.3584947141072e-05,19,18
GLD_ret,rag_memory,regression,hgbdt,case_up_prob_GLD,0.014635397023872211,0.014596925781736532,-3.8471242135679066e-05,0.011191055088043933,0.01113479950278799,-5.625558525594335e-05,125,55,2.7347732104019115e-05,2.9190445747565205e-05,20,19
GLD_ret,rag_memory,regression,hgbdt,BAA10Y,0.014635397023872211,0.014592436859437698,-4.2960164434512476e-05,0.011191055088043933,0.011028319884815318,-0.00016273520322861501,125,55,0.00010357680549744268,9.370236696751717e-05,21,23
GLD_ret,rag_memory,regression,hgbdt,UNRATE,0.014635397023872211,0.014565016542213798,-7.03804816584129e-05,0.011191055088043933,0.011050096548249608,-0.00014095853979432472,125,55,6.45831486725754e-05,6.382245803264664e-05,22,22
GLD_ret,rag_memory,regression,hgbdt,case_abs_mean_GLD_ret,0.014635397023872211,0.01451861206477873,-0.00011678495909348163,0.011191055088043933,0.011311339886793132,0.00012028479874919812,125,55,0.00023526526153831007,0.0002195648785200152,23,3
GLD_ret,rag_memory,regression,hgbdt,case_pred_GLD_ret,0.014635397023872211,0.014008281415008842,-0.0006271156088633684,0.011191055088043933,0.010603908585111257,-0.0005871465029326762,125,55,0.00027063246440632376,0.000205830431147691,24,24
GLD_ret,shock_interactions,regression,hgbdt,labor_market_shock_score_minus_rolling_mean,0.014077072424026832,0.014556111482316498,0.00047903905828966634,0.010695529840066715,0.010941683491982306,0.0002461536519155896,125,55,0.00017451659089670843,0.0001940449528726528,1,1
GLD_ret,shock_interactions,regression,hgbdt,UUP_volume,0.014077072424026832,0.014363769655715102,0.00028669723168826854,0.010695529840066715,0.010793288142975367,9.775830290865269e-05,125,55,0.00026234311962882584,0.00019792094260750803,2,4
GLD_ret,shock_interactions,regression,hgbdt,inflation_concern_shock_score_x_case_similarity,0.014077072424026832,0.014248517687889973,0.0001714452638631405,0.010695529840066715,0.010762379699193345,6.684985912662907e-05,125,55,5.7091896683643e-05,3.549021553099448e-05,3,9
GLD_ret,shock_interactions,regression,hgbdt,inflation_concern_strength_num,0.014077072424026832,0.014200571181739724,0.00012349875771289264,0.010695529840066715,0.01077598815708751,8.045831702079383e-05,125,55,6.531454972069966e-05,5.0150379485341364e-05,4,7
GLD_ret,shock_interactions,regression,hgbdt,growth_concern_shock_score_minus_rolling_mean,0.014077072424026832,0.014198427922409449,0.00012135549838261685,0.010695529840066715,0.010772372054994008,7.684221492729265e-05,125,55,6.941923568890002e-05,6.288514309824051e-05,5,8
