asset_target,feature_set,task,feature,baseline_rmse,permuted_rmse,rmse_increase,baseline_mae,permuted_mae,mae_increase,n_train,n_validation,rmse_increase_std,mae_increase_std,rank_by_rmse_increase,rank_by_mae_increase
GLD_ret,baseline,regression,BAA10Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,1,1
GLD_ret,baseline,regression,CPIAUCSL,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,2,2
GLD_ret,baseline,regression,DGS10,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,3,3
GLD_ret,baseline,regression,DGS2,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,4,4
GLD_ret,baseline,regression,DX-Y.NYB,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,5,5
GLD_ret,baseline,regression,GLD_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,6,6
GLD_ret,baseline,regression,PAYEMS,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,7,7
GLD_ret,baseline,regression,QQQ_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,8,8
GLD_ret,baseline,regression,SPY_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,9,9
GLD_ret,baseline,regression,T10Y2Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,10,10
GLD_ret,baseline,regression,UNRATE,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,11,11
GLD_ret,baseline,regression,UUP_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,12,12
GLD_ret,baseline,regression,^VIX,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,13,13
GLD_ret,baseline,regression,curve_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,14,14
GLD_ret,baseline,regression,high_vix_regime,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,15,15
GLD_ret,fusion,regression,BAA10Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,1,1
GLD_ret,fusion,regression,CPIAUCSL,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,2,2
GLD_ret,fusion,regression,DGS10,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,3,3
GLD_ret,fusion,regression,DGS2,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,4,4
GLD_ret,fusion,regression,DX-Y.NYB,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,5,5
GLD_ret,fusion,regression,GLD_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,6,6
GLD_ret,fusion,regression,PAYEMS,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,7,7
GLD_ret,fusion,regression,QQQ_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,8,8
GLD_ret,fusion,regression,SPY_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,9,9
GLD_ret,fusion,regression,T10Y2Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,10,10
GLD_ret,fusion,regression,UNRATE,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,11,11
GLD_ret,fusion,regression,UUP_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,12,12
GLD_ret,fusion,regression,^VIX,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,13,13
GLD_ret,fusion,regression,case_abs_mean_GLD_ret,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,14,14
GLD_ret,fusion,regression,case_avg_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,15,15
GLD_ret,fusion,regression,case_direction_agreement_GLD,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,16,16
GLD_ret,fusion,regression,case_max_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,17,17
GLD_ret,fusion,regression,case_neighbor_count,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,18,18
GLD_ret,fusion,regression,case_pred_GLD_ret,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,19,19
GLD_ret,fusion,regression,case_similarity_std,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,20,20
GLD_ret,fusion,regression,case_std_GLD_ret,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,21,21
GLD_ret,fusion,regression,case_up_prob_GLD,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,22,22
GLD_ret,fusion,regression,curve_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,23,23
GLD_ret,fusion,regression,financial_stability_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,24,24
GLD_ret,fusion,regression,financial_stability_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,25,25
GLD_ret,fusion,regression,financial_stability_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,26,26
GLD_ret,fusion,regression,financial_stability_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,27,27
GLD_ret,fusion,regression,financial_stability_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,28,28
GLD_ret,fusion,regression,financial_stability_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,29,29
GLD_ret,fusion,regression,financial_stability_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,30,30
GLD_ret,fusion,regression,financial_stability_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,31,31
GLD_ret,fusion,regression,financial_stability_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,32,32
GLD_ret,fusion,regression,financial_stability_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,33,33
GLD_ret,fusion,regression,financial_stability_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,34,34
GLD_ret,fusion,regression,financial_stability_strength_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,35,35
GLD_ret,fusion,regression,growth_concern_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,36,36
GLD_ret,fusion,regression,growth_concern_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,37,37
GLD_ret,fusion,regression,growth_concern_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,38,38
GLD_ret,fusion,regression,growth_concern_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,39,39
GLD_ret,fusion,regression,growth_concern_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,40,40
GLD_ret,fusion,regression,growth_concern_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,41,41
GLD_ret,fusion,regression,growth_concern_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,42,42
GLD_ret,fusion,regression,growth_concern_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,43,43
GLD_ret,fusion,regression,growth_concern_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,44,44
GLD_ret,fusion,regression,growth_concern_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,45,45
GLD_ret,fusion,regression,growth_concern_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,46,46
GLD_ret,fusion,regression,growth_concern_strength_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,47,47
GLD_ret,fusion,regression,high_vix_regime,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,48,48
GLD_ret,fusion,regression,inflation_concern_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,49,49
GLD_ret,fusion,regression,inflation_concern_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,50,50
GLD_ret,fusion,regression,inflation_concern_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,51,51
GLD_ret,fusion,regression,inflation_concern_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,52,52
GLD_ret,fusion,regression,inflation_concern_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,53,53
GLD_ret,fusion,regression,inflation_concern_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,54,54
GLD_ret,fusion,regression,inflation_concern_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,55,55
GLD_ret,fusion,regression,inflation_concern_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,56,56
GLD_ret,fusion,regression,inflation_concern_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,57,57
GLD_ret,fusion,regression,inflation_concern_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,58,58
GLD_ret,fusion,regression,inflation_concern_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,59,59
GLD_ret,fusion,regression,inflation_concern_strength_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,60,60
GLD_ret,fusion,regression,interest_rate_path_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,61,61
GLD_ret,fusion,regression,interest_rate_path_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,62,62
GLD_ret,fusion,regression,interest_rate_path_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,63,63
GLD_ret,fusion,regression,interest_rate_path_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,64,64
GLD_ret,fusion,regression,interest_rate_path_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,65,65
GLD_ret,fusion,regression,interest_rate_path_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,66,66
GLD_ret,fusion,regression,interest_rate_path_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,67,67
GLD_ret,fusion,regression,interest_rate_path_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,68,68
GLD_ret,fusion,regression,interest_rate_path_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,69,69
GLD_ret,fusion,regression,interest_rate_path_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,70,70
GLD_ret,fusion,regression,interest_rate_path_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,71,71
GLD_ret,fusion,regression,interest_rate_path_strength_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,72,72
GLD_ret,fusion,regression,labor_market_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,73,73
GLD_ret,fusion,regression,labor_market_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,74,74
GLD_ret,fusion,regression,labor_market_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,75,75
GLD_ret,fusion,regression,labor_market_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,76,76
GLD_ret,fusion,regression,labor_market_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,77,77
GLD_ret,fusion,regression,labor_market_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,78,78
GLD_ret,fusion,regression,labor_market_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,79,79
GLD_ret,fusion,regression,labor_market_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,80,80
GLD_ret,fusion,regression,labor_market_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,81,81
GLD_ret,fusion,regression,labor_market_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,82,82
GLD_ret,fusion,regression,labor_market_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,83,83
GLD_ret,fusion,regression,labor_market_strength_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,84,84
GLD_ret,rag_memory,regression,BAA10Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,1,1
GLD_ret,rag_memory,regression,CPIAUCSL,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,2,2
GLD_ret,rag_memory,regression,DGS10,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,3,3
GLD_ret,rag_memory,regression,DGS2,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,4,4
GLD_ret,rag_memory,regression,DX-Y.NYB,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,5,5
GLD_ret,rag_memory,regression,GLD_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,6,6
GLD_ret,rag_memory,regression,PAYEMS,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,7,7
GLD_ret,rag_memory,regression,QQQ_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,8,8
GLD_ret,rag_memory,regression,SPY_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,9,9
GLD_ret,rag_memory,regression,T10Y2Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,10,10
GLD_ret,rag_memory,regression,UNRATE,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,11,11
GLD_ret,rag_memory,regression,UUP_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,12,12
GLD_ret,rag_memory,regression,^VIX,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,13,13
GLD_ret,rag_memory,regression,case_abs_mean_GLD_ret,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,14,14
GLD_ret,rag_memory,regression,case_avg_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,15,15
GLD_ret,rag_memory,regression,case_direction_agreement_GLD,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,16,16
GLD_ret,rag_memory,regression,case_max_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,17,17
GLD_ret,rag_memory,regression,case_neighbor_count,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,18,18
GLD_ret,rag_memory,regression,case_pred_GLD_ret,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,19,19
GLD_ret,rag_memory,regression,case_similarity_std,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,20,20
GLD_ret,rag_memory,regression,case_std_GLD_ret,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,21,21
GLD_ret,rag_memory,regression,case_up_prob_GLD,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,22,22
GLD_ret,rag_memory,regression,curve_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,23,23
GLD_ret,rag_memory,regression,high_vix_regime,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,24,24
GLD_ret,shock_interactions,regression,BAA10Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,1,1
GLD_ret,shock_interactions,regression,CPIAUCSL,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,2,2
GLD_ret,shock_interactions,regression,DGS10,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,3,3
GLD_ret,shock_interactions,regression,DGS2,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,4,4
GLD_ret,shock_interactions,regression,DX-Y.NYB,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,5,5
GLD_ret,shock_interactions,regression,GLD_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,6,6
GLD_ret,shock_interactions,regression,PAYEMS,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,7,7
GLD_ret,shock_interactions,regression,QQQ_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,8,8
GLD_ret,shock_interactions,regression,SPY_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,9,9
GLD_ret,shock_interactions,regression,T10Y2Y,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,10,10
GLD_ret,shock_interactions,regression,UNRATE,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,11,11
GLD_ret,shock_interactions,regression,UUP_volume,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,12,12
GLD_ret,shock_interactions,regression,^VIX,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,13,13
GLD_ret,shock_interactions,regression,curve_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,14,14
GLD_ret,shock_interactions,regression,financial_stability_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,15,15
GLD_ret,shock_interactions,regression,financial_stability_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,16,16
GLD_ret,shock_interactions,regression,financial_stability_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,17,17
GLD_ret,shock_interactions,regression,financial_stability_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,18,18
GLD_ret,shock_interactions,regression,financial_stability_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,19,19
GLD_ret,shock_interactions,regression,financial_stability_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,20,20
GLD_ret,shock_interactions,regression,financial_stability_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,21,21
GLD_ret,shock_interactions,regression,financial_stability_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,22,22
GLD_ret,shock_interactions,regression,financial_stability_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,23,23
GLD_ret,shock_interactions,regression,financial_stability_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,24,24
GLD_ret,shock_interactions,regression,financial_stability_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,25,25
GLD_ret,shock_interactions,regression,financial_stability_strength_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,26,26
GLD_ret,shock_interactions,regression,growth_concern_conf_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,27,27
GLD_ret,shock_interactions,regression,growth_concern_dir_num,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,28,28
GLD_ret,shock_interactions,regression,growth_concern_dovish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,29,29
GLD_ret,shock_interactions,regression,growth_concern_hawkish_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,30,30
GLD_ret,shock_interactions,regression,growth_concern_shock_score,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,31,31
GLD_ret,shock_interactions,regression,growth_concern_shock_score_minus_rolling_mean,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,32,32
GLD_ret,shock_interactions,regression,growth_concern_shock_score_x_case_similarity,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,33,33
GLD_ret,shock_interactions,regression,growth_concern_shock_score_x_curve,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,34,34
GLD_ret,shock_interactions,regression,growth_concern_shock_score_x_high_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,35,35
GLD_ret,shock_interactions,regression,growth_concern_shock_score_x_inversion,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,36,36
GLD_ret,shock_interactions,regression,growth_concern_shock_score_x_vix,0.013799797780891875,0.013799797780891875,0.0,0.010297564525227848,0.010297564525227848,0.0,125,55,0.0,0.0,37,37
