segment,segment_start,segment_end,asset_target,task,model,n_test,direction_accuracy,balanced_direction_accuracy,MAE,RMSE,interval_90pct_coverage,interval_90pct_avg_width,interval_90pct_median_width,interval_90pct_avg_half_width,interval_width_to_mae
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,case_model,34,0.4117647058823529,0.4117647058823529,0.0113868961758002,0.0147359770611773,0.9411764705882352,0.0565613249778254,0.0563302226557227,0.0282806624889127,4.967229357727117
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,fusion,34,0.5588235294117647,0.5588235294117647,0.0123499642268373,0.0160724059486046,0.8823529411764706,0.0478425692387421,0.0482732010203681,0.023921284619371,3.873903467248656
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,fusion_case,34,0.5588235294117647,0.5588235294117647,0.0111227425299177,0.0147219372322222,0.8823529411764706,0.050445872183601,0.0524495492044788,0.0252229360918005,4.535380734374887
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,baseline,34,0.5,0.5,0.0058960037828596,0.007019395549548,0.9705882352941176,0.0228652991585975,0.0229489656690135,0.0114326495792987,3.878101168298005
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,shock_main,34,0.5882352941176471,0.5882352941176471,0.005645977050174,0.0067416446139486,0.9705882352941176,0.0245959118012912,0.0249573557600372,0.0122979559006456,4.356360570139605
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,shock_interactions,34,0.5882352941176471,0.5882352941176471,0.0059319869147632,0.0075170243224002,0.9411764705882352,0.0278194311406379,0.0283224459490508,0.0139097155703189,4.689732384844292
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,rag_memory,34,0.5,0.5,0.0063444644455856,0.0076204917395023,0.9117647058823528,0.0228602780260886,0.0229380731342507,0.0114301390130443,3.603184827049417
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,shock_rag,34,0.5294117647058824,0.5294117647058824,0.0057278422226192,0.0069125368862311,0.9705882352941176,0.028171143065295,0.0291972276634244,0.0140855715326475,4.918281958613861
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,case_model,34,0.5882352941176471,0.588235294117647,0.0046704435019579,0.0057244811640519,0.9411764705882352,0.0223705460206025,0.0228059640925318,0.0111852730103012,4.7898119335399505
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,fusion,34,0.5882352941176471,0.5882352941176471,0.0058837350699779,0.0075272230906849,0.9411764705882352,0.0312092020886274,0.0329076934518712,0.0156046010443137,5.304318042441062
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,fusion_case,34,0.5882352941176471,0.5882352941176471,0.0049341503712749,0.0064343067193995,0.9705882352941176,0.0264635035284013,0.0273701042566078,0.0132317517642006,5.363335435106149
