segment,segment_start,segment_end,asset_target,task,model,n_test,direction_accuracy,balanced_direction_accuracy,MAE,RMSE,interval_90pct_coverage,interval_90pct_avg_width,interval_90pct_median_width,interval_90pct_avg_half_width,interval_width_to_mae
2020_2021,2020-01-01,2021-12-31,GLD_ret,regression,case_model,18,0.6666666666666666,0.5846153846153846,0.0114089027318897,0.0152096101875118,0.9444444444444444,0.054199006780836,0.0535450624912698,0.027099503390418,4.750588908900172
2020_2021,2020-01-01,2021-12-31,GLD_ret,regression,fusion,18,0.7222222222222222,0.5,0.0104979187810217,0.015192892290857,0.8888888888888888,0.0415916965874325,0.0412542470588235,0.0207958482937162,3.96189925403333
2020_2021,2020-01-01,2021-12-31,GLD_ret,regression,fusion_case,18,0.6111111111111112,0.4230769230769231,0.0104896499958882,0.0150656491165275,0.8888888888888888,0.04329015405231,0.04297142312517,0.021645077026155,4.126939799638575
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,baseline,18,0.6111111111111112,0.5,0.0189640882758589,0.0333294208690381,0.7222222222222222,0.0464847842111227,0.0463860761392979,0.0232423921055613,2.4512005815907005
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,shock_main,18,0.6111111111111112,0.5,0.0189640882758589,0.0333294208690381,0.7222222222222222,0.0464847842111227,0.0463860761392979,0.0232423921055613,2.4512005815907005
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,shock_interactions,18,0.6111111111111112,0.5,0.0189640882758589,0.0333294208690381,0.7222222222222222,0.0464847842111227,0.0463860761392979,0.0232423921055613,2.4512005815907005
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,rag_memory,18,0.6111111111111112,0.5,0.0189640882758589,0.0333294208690381,0.7222222222222222,0.0464847842111227,0.0463860761392979,0.0232423921055613,2.4512005815907005
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,shock_rag,18,0.6111111111111112,0.5,0.0189640882758589,0.0333294208690381,0.7222222222222222,0.0464847842111227,0.0463860761392979,0.0232423921055613,2.4512005815907005
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,case_model,18,0.4444444444444444,0.3636363636363636,0.0224726001490907,0.0357538081102461,0.7777777777777778,0.0645705974086608,0.0648566505150245,0.0322852987043304,2.873303355209356
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,fusion,18,0.6111111111111112,0.5,0.0189640882758589,0.0333294208690381,0.7222222222222222,0.0464847842111227,0.0463860761392979,0.0232423921055613,2.4512005815907005
2020_2021,2020-01-01,2021-12-31,QQQ_ret,regression,fusion_case,18,0.5555555555555556,0.4545454545454545,0.0192301037792997,0.0337486874251178,0.7222222222222222,0.0529674677394857,0.0543979706151664,0.0264837338697428,2.7544036343944507
2020_2021,2020-01-01,2021-12-31,SPY_ret,regression,baseline,18,0.4444444444444444,0.5,0.0169241647907608,0.0300916332219482,0.6666666666666666,0.0351953700641214,0.0348915,0.0175976850320607,2.079592730232399
2020_2021,2020-01-01,2021-12-31,SPY_ret,regression,shock_main,18,0.4444444444444444,0.5,0.0169241647907608,0.0300916332219482,0.6666666666666666,0.0351953700641214,0.0348915,0.0175976850320607,2.079592730232399
